date,time,temperature,dewpoint,humidity,wind_speed,wind_dir_degrees,pressure
6/3/18,6:15:00,22,19.2,91,11.1,230,1009.7
6/3/18,6:35:00,21.9,19.6,88,11.1,270,1009.7
6/3/18,6:55:00,21.9,19.8,87,14.8,280,1010
6/3/18,7:15:00,21.8,19.8,87,18.5,300,1010.4
6/3/18,7:35:00,21.6,19.5,86,14.8,310,1010.4
6/3/18,7:55:00,22,19.5,86,16.7,300,1010.4
6/3/18,8:15:00,22,19,84,24.1,310,1010.7
6/3/18,8:35:00,22.8,18.5,82,24.1,320,1011.1
6/3/18,8:55:00,26.5,18.1,78,18.5,320,1011.1
6/3/18,9:15:00,26.6,17.9,77,31.5,320,1011.1
6/3/18,9:35:00,26.6,17.2,71,24.1,310,1011.4
6/3/18,17:35:00,26.6,6.5,28,27.8,290,1011.7
6/3/18,17:55:00,26.5,6.8,28,31.5,290,1011.4
6/3/18,18:15:00,26.5,7.3,29,24.1,270,1011.4
6/3/18,18:35:00,26.4,7.6,30,27.8,290,1011.4
6/3/18,18:55:00,25.8,7.7,30,25.9,290,1011.4
6/3/18,19:15:00,25.1,7.6,30,18.5,290,1011.1
6/3/18,19:55:00,24.5,5.3,26,22.2,290,1011.4
6/3/18,20:15:00,23.6,5.4,27,25.9,310,1011.4
6/3/18,20:35:00,23.2,4.5,26,27.8,310,1011.4
6/3/18,20:55:00,22.2,4.6,28,25.9,300,1011.7
6/3/18,21:15:00,22,5.1,30,20.4,310,1011.7
6/3/18,21:35:00,21.4,6.1,33,24.1,310,1012.1
6/3/18,21:55:00,21,6.2,35,20.4,310,1012.1
6/3/18,22:15:00,20.5,6.5,37,20.4,310,1012.8
6/3/18,22:35:00,19.6,7.2,40,16.7,320,1012.8
6/3/18,22:55:00,19,8.2,44,20.4,330,1013.1
6/3/18,23:15:00,18.2,10.3,52,16.7,330,1013.4
6/3/18,23:35:00,17.7,10.7,56,0,0,1013.8
6/3/18,23:55:00,17.1,10.7,59,16.7,350,1014.1
6/4/18,0:15:00,16.9,11,63,9.3,350,1014.1
6/4/18,0:35:00,16.5,11,65,11.1,350,1014.4
6/4/18,0:55:00,16.1,11,67,0,0,1014.4
6/4/18,1:15:00,15.6,10.8,67,0,0,1014.4
6/4/18,1:35:00,14.9,10.6,68,0,0,1014.4
6/4/18,1:55:00,14.8,10.6,70,0,0,1014.4
6/4/18,2:15:00,14.8,10.5,72,0,0,1014.4
6/4/18,2:35:00,14.4,10,73,0,0,1014.8
6/4/18,2:55:00,13.8,10.5,75,0,0,1014.8
6/4/18,3:15:00,13.5,10.5,75,0,0,1014.8
6/4/18,3:35:00,13.8,10.6,78,0,0,1015.1
6/4/18,3:55:00,13.9,10.5,80,0,0,1015.1
6/4/18,4:15:00,13.6,10.7,83,0,0,1015.5
6/4/18,4:35:00,13.7,10.6,81,0,0,1015.5
6/4/18,4:55:00,13.5,10.5,80,0,0,1015.5
6/4/18,5:15:00,12.9,10.4,81,0,0,1015.5
6/4/18,5:35:00,12.6,10.5,81,0,0,1015.5
6/4/18,5:55:00,13.2,10.3,81,0,0,1015.5
6/4/18,6:15:00,13.6,10,83,0,0,1015.5
6/4/18,6:35:00,14.4,10,84,0,0,1015.5
6/4/18,6:55:00,15,10.4,83,0,0,1015.8
6/4/18,7:15:00,15.6,10.5,82,0,0,1015.8
6/4/18,7:35:00,16.1,10.6,78,0,0,1016.1
6/4/18,7:55:00,16.9,10.5,74,0,0,1016.1
6/4/18,8:15:00,17.1,10.1,70,16.7,300,1016.5
6/4/18,8:35:00,17.3,9.7,66,25.9,310,1016.1
6/4/18,8:55:00,19,9.3,61,20.4,320,1016.1
6/4/18,9:15:00,21,8.6,57,22.2,300,1016.5
6/4/18,9:35:00,24,8.6,57,0,0,1016.8
6/4/18,10:52:00,24.5,9,52,18.5,310,1016.8
6/4/18,12:50:00,24.5,7,40,18.5,310,1016.1
6/4/18,15:45:00,24.6,7,34,18.5,300,1015.5
6/4/18,17:35:00,24.5,5.7,30,22.2,300,1014.4
6/4/18,17:55:00,24.3,5.2,29,20.4,310,1014.4
6/4/18,18:15:00,24,3.3,25,24.1,340,1014.4
6/4/18,18:35:00,23.6,3.2,25,20.4,330,1014.1
6/4/18,18:55:00,23.3,3.7,26,22.2,320,1014.1
6/4/18,19:15:00,22.6,3.3,26,20.4,340,1014.1
6/4/18,19:35:00,22,3.1,26,18.5,340,1014.1
6/4/18,19:55:00,21.1,4.1,29,18.5,340,1014.1
6/4/18,20:15:00,19,3.8,29,7.4,340,1014.1
6/4/18,20:35:00,17.7,3.8,30,0,0,1014.1
6/4/18,20:55:00,16.9,4.1,33,0,0,1014.1
6/4/18,21:15:00,16.1,5.5,41,0,0,1014.1
6/4/18,21:35:00,15.8,5.9,46,0,0,1014.1
6/4/18,21:55:00,15.6,6.3,50,0,0,1014.1
6/4/18,22:15:00,14.8,6.6,53,0,0,1014.1
6/4/18,22:35:00,14.7,6.7,55,0,0,1014.1
6/4/18,22:55:00,14,6.8,56,0,0,1014.1
6/4/18,23:15:00,15.6,6.9,59,0,0,1013.8
6/4/18,23:35:00,15,7,60,0,0,1013.8
6/4/18,23:55:00,15.3,7.4,65,0,0,1013.4
6/5/18,0:15:00,15.6,6.7,55,0,0,1013.4
6/5/18,0:35:00,15.9,7,59,7.4,210,1013.4
6/5/18,0:55:00,16.2,6.6,56,11.1,210,1013.1
6/5/18,1:15:00,16.4,6.2,54,9.3,210,1013.1
6/5/18,1:35:00,16,6.1,52,7.4,220,1013.1
6/5/18,1:55:00,15.7,6.2,52,7.4,220,1013.1
6/5/18,2:15:00,15.6,6.6,52,0,0,1013.1
6/5/18,2:35:00,16.2,7.1,56,0,0,1013.1
6/5/18,2:55:00,16.2,7.5,58,0,0,1013.1
6/5/18,3:15:00,15.8,8,61,0,0,1012.8
6/5/18,3:55:00,15.7,8.6,61,0,0,1012.8
6/5/18,4:15:00,15.6,8.7,61,0,0,1012.8
6/5/18,4:35:00,15.7,8.7,63,0,0,1012.8
6/5/18,4:55:00,15.5,8.8,64,0,0,1012.8
6/5/18,5:15:00,15.9,9,65,0,0,1012.4
6/5/18,5:35:00,16.1,9,64,0,0,1012.8
6/5/18,5:55:00,16.7,9,65,0,0,1012.8
6/5/18,6:15:00,17,9,64,0,0,1013.1
6/5/18,6:35:00,17.2,9.3,64,11.1,220,1012.8
6/5/18,6:55:00,17.5,9.2,61,0,0,1012.8
6/5/18,7:15:00,17.6,9.3,60,0,0,1013.1
6/5/18,7:35:00,18.1,9.5,61,7.4,260,1013.1
6/5/18,7:55:00,18.1,9.6,60,0,0,1013.8
6/5/18,8:15:00,18.5,9.9,61,0,0,1013.8
6/5/18,8:35:00,18.4,10.3,60,0,0,1013.8
6/5/18,8:55:00,19,10.7,62,0,0,1013.4
6/5/18,9:15:00,20,10.8,61,0,0,1013.4
6/5/18,9:35:00,24,10.9,62,0,0,1013.4
6/5/18,9:55:00,27,11,60,0,0,1013.1
6/5/18,10:45:00,28,12,60,11.1,230,1012.8
6/5/18,11:50:00,27,9,38,14.8,270,1012.1
6/5/18,12:40:00,27,8,30,22.2,270,1011.1
6/5/18,13:45:00,23,7,26,25.9,270,1010.4
6/5/18,14:45:00,24.1,9,32,18.5,270,1009.7
6/5/18,15:50:00,22.2,9,32,16.7,280,1009.4
6/5/18,17:35:00,21,15.5,63,0,0,1010.4
6/5/18,17:55:00,20.2,16.2,61,0,0,1010
6/5/18,18:15:00,20.5,16.2,69,0,0,1010
6/5/18,18:35:00,21,17.2,79,0,0,1009.7
6/5/18,18:55:00,20.7,17.6,85,0,0,1010.7
6/5/18,19:15:00,20.2,17.7,84,0,0,1010.7
6/5/18,19:35:00,19.7,18.3,84,0,0,1010.4
6/5/18,19:55:00,19.2,17.9,84,0,0,1010.7
6/5/18,20:15:00,19,16.8,81,0,0,1010.4
6/5/18,20:35:00,18.7,17.4,87,0,0,1010.7
6/5/18,20:55:00,18.7,16.9,86,0,0,1010.7
6/5/18,21:15:00,19,17.1,89,0,0,1010.7
6/5/18,21:35:00,18.5,17.1,90,0,0,1010.7
6/5/18,21:55:00,18.1,17,90,0,0,1011.1
6/5/18,22:15:00,17.4,15.5,80,0,0,1011.4
6/5/18,22:35:00,16.9,14.6,78,0,0,1011.4
6/5/18,22:55:00,16.5,12.3,69,0,0,1011.7
6/5/18,23:15:00,15.8,11,66,0,0,1012.1
6/5/18,23:35:00,15.6,10.4,66,0,0,1012.1
6/5/18,23:55:00,15.1,9.6,64,0,0,1012.1
6/6/18,0:15:00,14.9,9.6,67,0,0,1012.4
6/6/18,0:35:00,14.5,9.7,68,0,0,1012.1
6/6/18,0:55:00,14,9.8,71,0,0,1012.4
6/6/18,1:15:00,13,9.6,71,0,0,1012.4
6/6/18,1:35:00,12.6,9.8,73,0,0,1012.4
6/6/18,1:55:00,12.2,10,77,0,0,1012.4
6/6/18,2:15:00,12,9.9,81,0,0,1012.4
6/6/18,2:35:00,12,9.6,82,0,0,1012.4
6/6/18,2:55:00,11.5,9.5,84,0,0,1012.8
6/6/18,3:15:00,11.5,9.3,84,0,0,1012.8
6/6/18,3:35:00,11.5,9.4,84,0,0,1012.8
6/6/18,3:55:00,10.9,9.1,85,0,0,1012.8
6/6/18,4:15:00,10.7,9.2,86,0,0,1012.8
6/6/18,4:35:00,10.6,9.3,86,0,0,1013.1
6/6/18,4:55:00,10.5,9.1,89,0,0,1013.1
6/6/18,5:15:00,10.5,9.1,90,0,0,1013.1
6/6/18,5:35:00,10.7,9.1,90,0,0,1013.1
6/6/18,5:55:00,11.5,9.2,92,0,0,1013.1
6/6/18,6:15:00,12.2,9.2,92,0,0,1013.4
6/6/18,6:35:00,12.7,9.5,92,0,0,1013.8
6/6/18,6:55:00,13.4,9.8,89,0,0,1014.4
6/6/18,7:15:00,14,10.1,87,0,0,1014.8
6/6/18,7:35:00,14.6,10.2,85,7.4,90,1015.5
6/6/18,7:55:00,15,10.3,82,7.4,80,1015.5
6/6/18,8:15:00,15.2,10.4,79,11.1,80,1015.8
6/6/18,8:35:00,15.7,10,74,14.8,80,1015.8
6/6/18,8:50:00,16,9,67,18.5,90,1016.1
6/6/18,8:55:00,18,9.7,70,13,80,1016.1
6/6/18,9:15:00,19,9.3,66,0,0,1016.1
6/6/18,9:35:00,22,9.3,64,0,0,1016.1
6/6/18,10:54:00,24,10,59,18.5,120,1016.1
6/6/18,11:52:00,24.6,10,56,18.5,80,1016.8
6/6/18,13:54:00,24.6,9,43,0,0,1015.5
6/6/18,15:48:00,24.9,8,36,,0,1015.1
6/6/18,17:35:00,24.5,8.1,35,9.3,160,1014.1
6/6/18,17:55:00,24.1,7.8,34,5.6,150,1014.1
6/6/18,18:15:00,23.3,8,34,11.1,160,1013.8
6/6/18,18:35:00,23.5,9,37,7.4,220,1013.8
6/6/18,18:55:00,23.6,8.7,37,0,0,1014.1
6/6/18,19:15:00,23.2,8.8,40,5.6,200,1014.1
6/6/18,19:35:00,22.1,8.6,39,9.3,160,1013.8
6/6/18,19:55:00,20.9,8.8,39,0,0,1013.8
6/6/18,20:15:00,20.5,8.5,39,0,0,1013.8
6/6/18,20:35:00,18.8,9.8,45,0,0,1014.1
6/6/18,20:55:00,18.4,10.4,51,0,0,1014.1
6/6/18,21:15:00,18.9,10.7,53,0,0,1014.4
6/6/18,21:35:00,19.5,10.6,59,0,0,1014.4
6/6/18,21:55:00,19.6,11.5,64,5.6,160,1014.1
6/6/18,22:15:00,18.4,11.2,61,9.3,190,1014.1
6/6/18,22:35:00,18.8,10.7,57,0,0,1014.4
6/6/18,22:55:00,18.5,10.5,56,0,0,1014.8
6/6/18,23:15:00,18.3,10.7,61,0,0,1015.1
6/6/18,23:35:00,17.6,10.3,58,9.3,160,1015.1
6/6/18,23:55:00,17.2,10.5,60,0,0,1015.1
6/7/18,0:15:00,17.6,10.6,61,0,0,1015.5
6/7/18,0:35:00,16.8,11,65,0,0,1015.5
6/7/18,0:55:00,17.6,11.4,69,0,0,1015.5
6/7/18,1:15:00,17.5,11.5,67,0,0,1014.8
6/7/18,1:35:00,17.3,11.7,72,7.4,160,1014.8
6/7/18,1:55:00,16.9,11.5,67,5.6,170,1015.1
6/7/18,2:15:00,16.7,11.2,67,5.6,160,1014.8
6/7/18,2:35:00,16.6,11.2,67,0,0,1014.8
6/7/18,2:55:00,16.5,11.3,70,5.6,170,1014.8
6/7/18,3:15:00,16.5,11.3,70,7.4,160,1014.8
6/7/18,3:35:00,16.5,11.3,71,7.4,170,1014.4
6/7/18,3:55:00,16.2,11.5,72,7.4,160,1014.4
6/7/18,4:15:00,16.2,11.5,72,7.4,160,1014.4
6/7/18,4:35:00,16.2,11.5,72,0,0,1014.8
6/7/18,4:55:00,16,11.5,74,0,0,1014.8
6/7/18,5:15:00,15.9,11.5,74,5.6,170,1014.8
6/7/18,5:35:00,16,11.3,73,5.6,170,1015.5
6/7/18,5:55:00,16.3,11.2,73,7.4,160,1015.5
6/7/18,6:15:00,16.6,11.2,74,7.4,160,1015.8
6/7/18,6:35:00,17.4,11.2,73,7.4,160,1015.8
6/7/18,6:55:00,17.9,11.3,72,7.4,160,1016.1
6/7/18,7:15:00,18.2,11.6,72,7.4,160,1016.1
6/7/18,7:35:00,19,11.7,69,11.1,180,1016.5
6/7/18,7:55:00,19,11.9,68,11.1,180,1016.8
6/7/18,8:15:00,19.5,12,67,14.8,180,1017.2
6/7/18,8:35:00,20.4,12.2,65,13,180,1017.2
6/7/18,8:49:00,21.2,12,64,18.5,180,1017.2
6/7/18,8:55:00,22,12.6,64,13,180,1017.2
6/7/18,9:15:00,26,12.8,62,16.7,200,1017.2
6/7/18,9:35:00,30,13.1,60,14.8,200,1017.5
6/7/18,9:48:00,30,13,57,18.5,180,1017.2
6/7/18,11:51:00,32,15,51,18.5,190,1017.2
6/7/18,13:47:00,31.8,17,45,18.5,200,1016.5
6/7/18,14:45:00,31,17,45,18.5,250,1016.1
6/7/18,15:54:00,31.2,17,40,18.5,240,1016.1
6/7/18,17:35:00,30.9,16.6,40,13,210,1015.8
6/7/18,17:55:00,30.1,17,43,7.4,220,1015.8
6/7/18,18:15:00,29.5,16.9,42,13,240,1015.8
6/7/18,18:35:00,29,17.1,43,11.1,220,1015.8
6/7/18,18:55:00,28.2,17.1,45,13,220,1015.8
6/7/18,19:15:00,28.1,17.4,48,13,210,1015.5
6/7/18,19:35:00,26.5,17.5,50,13,200,1015.8
6/7/18,19:55:00,23.5,18,54,5.6,270,1016.1
6/7/18,20:15:00,22.5,18,54,9.3,330,1016.5
6/7/18,20:35:00,21.7,17.8,59,20.4,40,1017.2
6/7/18,20:55:00,21.2,19.1,76,14.8,80,1017.5
6/7/18,21:15:00,20.6,19.9,85,20.4,50,1018.2
6/7/18,21:35:00,20.6,18.3,81,22.2,90,1018.5
6/7/18,21:55:00,20.6,18.5,85,9.3,80,1019.2
6/7/18,22:15:00,20.8,18.5,88,11.1,150,1019.9
6/7/18,22:35:00,20.9,19,91,9.3,150,1019.5
6/7/18,22:55:00,20.6,18.8,89,14.8,140,1019.2
6/7/18,23:15:00,20.8,18.2,85,13,170,1019.2
6/7/18,23:35:00,20.5,18.1,84,13,150,1019.9
6/7/18,23:55:00,20.4,18,85,16.7,160,1018.8
6/8/18,0:15:00,20.1,17.8,83,11.1,20,1018.8
6/8/18,0:35:00,20.2,17.8,84,11.1,160,1018.8
6/8/18,0:55:00,20.2,17.8,85,5.6,180,1018.8
6/8/18,1:35:00,20.2,17.9,87,7.4,180,1018.8
6/8/18,1:55:00,20,17.7,85,7.4,190,1018.8
6/8/18,2:15:00,20.1,17.6,85,5.6,210,1018.5
6/8/18,2:35:00,19.8,17.6,85,5.6,220,1018.5
6/8/18,2:55:00,19.7,17.6,86,0,0,1018.5
6/8/18,3:15:00,19.9,17.7,86,0,0,1018.5
6/8/18,3:35:00,19.8,17.6,87,0,0,1018.8
6/8/18,3:55:00,19.9,17.6,88,0,0,1018.8
6/8/18,4:15:00,20,17.8,88,0,0,1018.8
6/8/18,4:35:00,19.6,17.7,88,0,0,1018.8
6/8/18,4:55:00,19.5,17.6,87,0,0,1018.8
6/8/18,5:15:00,19.5,17.6,86,0,0,1018.8
6/8/18,5:35:00,19.8,17.5,88,0,0,1019.2
6/8/18,5:55:00,19.8,17.7,89,0,0,1019.5
6/8/18,6:15:00,20,17.7,89,0,0,1019.5
6/8/18,6:35:00,20.3,17.5,87,0,0,1019.9
6/8/18,6:55:00,21.2,17.7,88,0,0,1019.9
6/8/18,7:15:00,21.8,17.7,87,0,0,1020.2
6/8/18,7:35:00,22.1,18,87,0,0,1020.2
6/8/18,7:55:00,22,18.2,83,0,0,1020.5
6/8/18,8:15:00,22.5,18.1,79,5.6,190,1020.5
6/8/18,8:35:00,23.2,18.3,79,5.6,190,1020.5
6/8/18,8:48:00,23.6,18,78,18.5,180,1020.5
6/8/18,8:55:00,24,18.6,79,7.4,190,1020.9
6/8/18,9:15:00,29,19,77,9.3,200,1020.9
6/8/18,9:35:00,30,19.1,76,9.3,210,1021.2
6/8/18,9:54:00,30,19,73,18.5,180,1020.9
6/8/18,12:45:00,30,19,55,9.3,260,1020.9
6/8/18,13:50:00,27.7,18,48,18.5,270,1020.5
6/8/18,14:45:00,27.5,18,48,9.3,300,1019.9
6/8/18,15:45:00,26.5,20,55,18.5,40,1019.5
6/8/18,17:35:00,24.8,16.7,51,7.4,100,1019.2
6/8/18,17:55:00,23.4,17.6,55,9.3,50,1019.2
6/8/18,18:15:00,23,19.4,65,9.3,40,1019.2
6/8/18,18:35:00,22.6,20.8,78,9.3,150,1019.2
6/8/18,18:55:00,22.3,20.3,83,14.8,90,1019.5
6/8/18,19:15:00,22,19.8,82,5.6,130,1019.9
6/8/18,19:35:00,22,19.7,84,5.6,100,1019.5
6/8/18,19:55:00,21.6,19.5,84,11.1,90,1019.9
6/8/18,20:15:00,21.5,19.5,86,9.3,110,1019.5
6/8/18,20:35:00,22,19.5,86,7.4,110,1019.9
6/8/18,20:55:00,21.8,19,85,11.1,130,1020.2
6/8/18,21:15:00,21.3,19,86,9.3,130,1020.2
6/8/18,21:35:00,21.1,18.8,82,18.5,130,1020.2
6/8/18,21:55:00,21.1,18.5,81,14.8,140,1020.5
6/8/18,22:35:00,20.8,18.4,83,18.5,150,1020.9
6/8/18,22:55:00,20.5,18.3,84,14.8,160,1020.9
6/8/18,23:15:00,20.3,18,82,16.7,170,1021.2
6/8/18,23:35:00,20.5,17.6,82,0,0,1020.5
6/8/18,23:55:00,20.7,17.6,83,11.1,160,1020.5
6/9/18,0:15:00,20.6,17.6,84,13,180,1020.5
6/9/18,0:35:00,20.6,17.5,83,14.8,170,1020.2
6/9/18,0:55:00,20.3,17.4,81,16.7,170,1019.9
6/9/18,1:15:00,20.1,17.2,81,0,0,1019.9
6/9/18,1:35:00,19.8,17.1,80,7.4,170,1019.9
6/9/18,1:55:00,19.5,17.1,82,0,0,1019.9
6/9/18,2:15:00,19.5,17,82,0,0,1019.9
6/9/18,2:35:00,19.5,17,84,0,0,1019.9
6/9/18,2:55:00,19.5,17,85,0,0,1019.5
6/9/18,3:15:00,19.5,17.1,86,7.4,190,1019.9
6/9/18,3:35:00,19.6,17.1,86,0,0,1019.9
6/9/18,3:55:00,19.5,17.2,87,0,0,1019.9
6/9/18,4:15:00,19.6,17.2,87,13,10,1020.2
6/9/18,4:35:00,18.7,17.1,85,0,0,1019.9
6/9/18,4:55:00,18.4,17.1,86,0,0,1019.9
6/9/18,5:15:00,18.3,17,85,0,0,1019.5
6/9/18,5:35:00,18.5,16.9,89,0,0,1019.2
6/9/18,5:55:00,18.5,16.7,90,0,0,1019.2
6/9/18,6:15:00,18.6,16.7,90,0,0,1019.2
6/9/18,6:35:00,19,16.8,90,0,0,1019.2
6/9/18,6:55:00,20.1,16.7,89,0,0,1019.5
6/9/18,7:15:00,21,16.8,89,0,0,1019.2
6/9/18,7:35:00,21.8,17,88,0,0,1019.2
6/9/18,7:55:00,22.4,17.2,83,0,0,1019.2
6/9/18,8:15:00,23.1,17.1,78,0,0,1019.2
6/9/18,8:35:00,24,17.4,76,11.1,190,1019.5
6/9/18,8:55:00,28,17.7,75,7.4,200,1019.2
6/9/18,9:15:00,31,18,73,0,0,1019.2
6/9/18,9:35:00,32,18.6,72,0,0,1019.2
6/9/18,10:52:00,23,20,62,9.3,230,1018.5
6/9/18,12:48:00,27,19,49,18.5,220,1017.2
6/9/18,13:51:00,27.1,18,43,18.5,210,1015.8
6/9/18,15:48:00,26.7,20,83,0,0,1016.8
6/9/18,17:55:00,26.3,18.6,60,0,0,1014.8
6/9/18,18:15:00,26,19,61,7.4,200,1014.8
6/9/18,18:35:00,26.5,19.5,64,0,0,1014.4
6/9/18,18:55:00,26.7,19.4,66,7.4,230,1014.4
6/9/18,19:15:00,26.3,18.9,65,0,0,1014.8
6/9/18,19:35:00,26,18.9,63,0,0,1014.8
6/9/18,19:55:00,25.8,19.1,63,5.6,260,1014.8
6/9/18,20:15:00,24.7,19.5,66,5.6,230,1014.8
6/9/18,20:35:00,24.3,19.5,67,0,0,1014.8
6/9/18,20:55:00,23.5,19.4,68,7.4,230,1014.4
6/9/18,21:15:00,22.8,18.5,68,9.3,220,1014.4
6/9/18,21:35:00,22.6,18.5,70,0,0,1014.8
6/9/18,21:55:00,22.4,18.5,73,0,0,1014.8
6/9/18,22:15:00,21.8,18.7,78,0,0,1015.5
6/9/18,22:35:00,20.7,18.7,79,0,0,1015.5
6/9/18,22:55:00,20.6,19,81,0,0,1015.5
6/9/18,23:15:00,20.2,19,84,0,0,1015.5
6/9/18,23:35:00,20.3,18.9,89,0,0,1015.5
6/9/18,23:55:00,19.6,18.9,90,0,0,1015.1
6/10/18,0:15:00,19.8,18.6,90,0,0,1014.8
6/10/18,0:35:00,20,18.5,89,0,0,1014.8
6/10/18,0:55:00,20.1,18.2,92,0,0,1014.8
6/10/18,1:15:00,19.6,18.2,90,0,0,1014.8
6/10/18,1:35:00,19.6,18.4,90,0,0,1014.4
6/10/18,1:55:00,19.5,18.4,90,0,0,1014.4
6/10/18,2:15:00,19.5,18,90,0,0,1014.1
6/10/18,2:35:00,19.1,18,90,0,0,1014.4
6/10/18,2:55:00,18.7,18,91,0,0,1014.4
6/10/18,3:15:00,18.5,18,91,0,0,1014.1
6/10/18,3:35:00,18.5,17.7,92,0,0,1014.1
6/10/18,3:55:00,18.5,17.6,93,0,0,1014.1
6/10/18,4:15:00,18.1,17.5,94,0,0,1014.1
6/10/18,4:35:00,18.1,17.7,95,0,0,1013.8
6/10/18,4:55:00,17.9,17.7,95,0,0,1014.1
6/10/18,5:15:00,18,17.5,96,0,0,1013.8
6/10/18,5:35:00,18.1,18.1,100,0,0,1013.8
6/10/18,5:55:00,18.2,17.9,100,0,0,1013.8
6/10/18,6:15:00,18.5,18,100,0,0,1013.1
6/10/18,6:35:00,18.8,18.1,100,0,0,1013.8
6/10/18,6:55:00,19.1,18.2,100,0,0,1014.1
6/10/18,7:15:00,19.5,18.5,100,0,0,1014.1
6/10/18,7:35:00,19.5,18.8,100,9.3,220,1014.8
6/10/18,7:55:00,20,19.1,100,11.1,250,1015.5
6/10/18,8:15:00,20,18.6,95,11.1,270,1016.1
6/10/18,8:35:00,20.3,18.3,93,7.4,240,1015.1
6/10/18,8:55:00,20.1,18.5,91,14.8,220,1014.4
6/10/18,9:15:00,19.8,18.6,92,9.3,210,1013.8
6/10/18,9:35:00,20.2,18.7,90,11.1,210,1013.1
6/10/18,17:55:00,20.2,18.9,93,14.8,190,1011.7
6/10/18,18:15:00,20.1,18.6,93,24.1,180,1009.4
6/10/18,18:35:00,20.1,18.9,92,22.2,320,1010.7
6/10/18,18:55:00,20.2,19,93,7.4,110,1010.4
6/10/18,19:15:00,20.1,19,93,9.3,160,1010
6/10/18,19:35:00,20,19,93,0,0,1009.7
6/10/18,19:55:00,19.7,19.1,93,7.4,50,1010
6/10/18,20:15:00,19.7,19.1,94,9.3,60,1010.4
6/10/18,20:35:00,19.7,19,94,7.4,50,1010.4
6/10/18,20:55:00,19.6,18.9,95,0,0,1010.7
6/10/18,21:15:00,19.5,18.6,93,9.3,260,1011.1
6/10/18,21:35:00,19.4,18.7,94,0,0,1011.4
6/10/18,21:55:00,19.2,18.7,95,0,0,1011.1
6/10/18,22:15:00,19.5,18.8,96,0,0,1011.4
6/10/18,22:35:00,19.3,19,98,0,0,1011.4
6/10/18,22:55:00,19.5,19.1,99,0,0,1011.4
6/10/18,23:15:00,19.5,19.5,100,0,0,1011.7
6/10/18,23:35:00,19.2,19.3,100,0,0,1011.7
6/10/18,23:55:00,19.1,19.5,100,7.4,220,1012.1
6/11/18,0:15:00,19.1,19.5,100,5.6,240,1012.1
6/11/18,0:35:00,19,19.2,100,7.4,230,1012.1
6/11/18,0:55:00,19.1,18.5,96,0,0,1012.1
6/11/18,1:15:00,19,18.2,95,0,0,1011.7
6/11/18,1:35:00,18.7,18.2,95,0,0,1011.4
6/11/18,1:55:00,18.7,18.5,96,0,0,1011.4
6/11/18,2:15:00,18.8,18.5,97,0,0,1011.4
6/11/18,2:35:00,18.7,18.7,100,0,0,1011.1
6/11/18,2:55:00,18.7,18.7,100,0,0,1011.1
6/11/18,3:15:00,18.7,18.8,100,0,0,1011.4
6/11/18,3:35:00,18.8,18.7,100,0,0,1011.4
6/11/18,3:55:00,18.6,18.7,100,5.6,220,1011.7
6/11/18,4:15:00,18.5,18.7,100,0,0,1011.4
6/11/18,4:35:00,18.3,18.8,100,0,0,1011.4
6/11/18,4:55:00,18.3,18.6,100,0,0,1011.4
6/11/18,5:15:00,18.5,18.5,100,0,0,1011.4
6/11/18,5:35:00,18.5,18.3,100,0,0,1011.4
6/11/18,5:55:00,18.6,18.3,100,0,0,1011.7
6/11/18,6:15:00,18.8,18.5,100,0,0,1012.1
6/11/18,6:35:00,19,18.5,100,0,0,1012.4
6/11/18,6:55:00,19,18.6,100,5.6,200,1012.4
6/11/18,7:15:00,19,18.3,97,7.4,210,1012.8
6/11/18,7:35:00,19.1,18.2,95,5.6,210,1013.1
6/11/18,7:55:00,19.3,18.1,94,0,0,1013.1
6/11/18,8:15:00,19.5,18.2,95,0,0,1013.1
6/11/18,8:35:00,19.6,18.2,95,0,0,1013.1
6/11/18,8:55:00,20,18.4,95,0,0,1013.1
6/11/18,9:15:00,22,18.5,94,7.4,240,1013.4
6/11/18,9:35:00,23,18.6,94,0,0,1013.4
6/11/18,11:45:00,24,19,94,5.6,140,1013.8
6/11/18,12:45:00,23.3,20,88,16.7,130,1013.8
6/11/18,13:51:00,23.5,19,78,13,150,1013.8
6/11/18,14:53:00,23.6,19,73,13,160,1013.1
6/11/18,17:35:00,24.2,19,77,9.3,190,1013.1
6/11/18,17:55:00,23.7,19.1,76,7.4,170,1013.1
6/11/18,18:15:00,23.5,19.2,76,7.4,150,1012.8
6/11/18,18:35:00,23.2,19.3,74,7.4,150,1012.8
6/11/18,18:55:00,23.1,18.9,74,9.3,140,1012.8
6/11/18,19:15:00,23,19,76,7.4,110,1013.1
6/11/18,19:35:00,22.9,19.2,78,7.4,110,1013.4
6/11/18,19:55:00,22.5,19,78,0,0,1013.8
6/11/18,20:15:00,21.7,19.4,80,5.6,170,1013.8
6/11/18,20:35:00,21.3,19,79,5.6,140,1013.8
6/11/18,20:55:00,21.2,18.8,80,7.4,90,1013.8
6/11/18,21:15:00,21.4,18.6,82,5.6,120,1013.8
6/11/18,21:35:00,21,18.6,85,7.4,100,1013.8
6/11/18,21:55:00,20.3,18.7,86,7.4,100,1013.8
6/11/18,22:15:00,20,19,86,11.1,110,1013.8
6/11/18,22:35:00,20,18.9,88,5.6,110,1014.4
6/11/18,22:55:00,20,18.5,89,7.4,120,1014.4
